id,image,square
2140,https://storage.yandexcloud.net/garbage-images/DJI_0024-4100.jpg,"[0, 800, 0, 800]"
2140,https://storage.yandexcloud.net/garbage-images/DJI_0024-4100.jpg,"[1600, 2400, 0, 800]"
2141,https://storage.yandexcloud.net/garbage-images/DJI_0022-525.jpg,"[0, 800, 0, 800]"
2141,https://storage.yandexcloud.net/garbage-images/DJI_0022-525.jpg,"[800, 1600, 0, 800]"
2141,https://storage.yandexcloud.net/garbage-images/DJI_0022-525.jpg,"[1600, 2400, 0, 800]"
2142,https://storage.yandexcloud.net/garbage-images/DJI_0089-1250.jpg,"[0, 800, 0, 800]"
2142,https://storage.yandexcloud.net/garbage-images/DJI_0089-1250.jpg,"[1600, 2400, 0, 800]"
2144,https://storage.yandexcloud.net/garbage-images/DJI_0008-1300.jpg,"[0, 800, 0, 800]"
2144,https://storage.yandexcloud.net/garbage-images/DJI_0008-1300.jpg,"[1600, 2400, 0, 800]"
2147,https://storage.yandexcloud.net/garbage-images/DJI_0079-25.jpg,"[0, 800, 0, 800]"
2147,https://storage.yandexcloud.net/garbage-images/DJI_0079-25.jpg,"[800, 1600, 0, 800]"
2147,https://storage.yandexcloud.net/garbage-images/DJI_0079-25.jpg,"[1600, 2400, 0, 800]"
2148,https://storage.yandexcloud.net/garbage-images/DJI_0089-0.jpg,"[0, 800, 0, 800]"
2148,https://storage.yandexcloud.net/garbage-images/DJI_0089-0.jpg,"[1600, 2400, 0, 800]"
2149,https://storage.yandexcloud.net/garbage-images/DJI_0265-750.jpg,"[0, 800, 0, 800]"
2149,https://storage.yandexcloud.net/garbage-images/DJI_0265-750.jpg,"[0, 800, 800, 1600]"
2149,https://storage.yandexcloud.net/garbage-images/DJI_0265-750.jpg,"[800, 1600, 0, 800]"
2149,https://storage.yandexcloud.net/garbage-images/DJI_0265-750.jpg,"[800, 1600, 800, 1600]"
2149,https://storage.yandexcloud.net/garbage-images/DJI_0265-750.jpg,"[1600, 2400, 0, 800]"
2149,https://storage.yandexcloud.net/garbage-images/DJI_0265-750.jpg,"[2400, 3200, 0, 800]"
2149,https://storage.yandexcloud.net/garbage-images/DJI_0265-750.jpg,"[2400, 3200, 800, 1600]"
2150,https://storage.yandexcloud.net/garbage-images/DJI_0018-350.jpg,"[0, 800, 0, 800]"
2150,https://storage.yandexcloud.net/garbage-images/DJI_0018-350.jpg,"[1600, 2400, 0, 800]"
2151,https://storage.yandexcloud.net/garbage-images/DJI_0089-2450.jpg,"[0, 800, 0, 800]"
2151,https://storage.yandexcloud.net/garbage-images/DJI_0089-2450.jpg,"[1600, 2400, 0, 800]"
2152,https://storage.yandexcloud.net/garbage-images/DJI_0008-2500.jpg,"[0, 800, 0, 800]"
2152,https://storage.yandexcloud.net/garbage-images/DJI_0008-2500.jpg,"[800, 1600, 0, 800]"
2152,https://storage.yandexcloud.net/garbage-images/DJI_0008-2500.jpg,"[1600, 2400, 0, 800]"
2153,https://storage.yandexcloud.net/garbage-images/DJI_0008-350.jpg,"[0, 800, 0, 800]"
2153,https://storage.yandexcloud.net/garbage-images/DJI_0008-350.jpg,"[800, 1600, 0, 800]"
2153,https://storage.yandexcloud.net/garbage-images/DJI_0008-350.jpg,"[1600, 2400, 0, 800]"
2154,https://storage.yandexcloud.net/garbage-images/DJI_0075-100.jpg,"[0, 800, 0, 800]"
2154,https://storage.yandexcloud.net/garbage-images/DJI_0075-100.jpg,"[1600, 2400, 0, 800]"
2156,https://storage.yandexcloud.net/garbage-images/DJI_0034-1675.jpg,"[0, 800, 0, 800]"
2156,https://storage.yandexcloud.net/garbage-images/DJI_0034-1675.jpg,"[800, 1600, 0, 800]"
2156,https://storage.yandexcloud.net/garbage-images/DJI_0034-1675.jpg,"[1600, 2400, 0, 800]"
2158,https://storage.yandexcloud.net/garbage-images/DJI_0018-2075.jpg,"[0, 800, 0, 800]"
2158,https://storage.yandexcloud.net/garbage-images/DJI_0018-2075.jpg,"[1600, 2400, 0, 800]"
2159,https://storage.yandexcloud.net/garbage-images/DJI_0060-625.jpg,"[0, 800, 0, 800]"
2159,https://storage.yandexcloud.net/garbage-images/DJI_0060-625.jpg,"[1600, 2400, 0, 800]"
2160,https://storage.yandexcloud.net/garbage-images/DJI_0083-300.jpg,"[800, 1600, 0, 800]"
2160,https://storage.yandexcloud.net/garbage-images/DJI_0083-300.jpg,"[1600, 2400, 0, 800]"
2161,https://storage.yandexcloud.net/garbage-images/DJI_0083-1100.jpg,"[0, 800, 0, 800]"
2161,https://storage.yandexcloud.net/garbage-images/DJI_0083-1100.jpg,"[1600, 2400, 0, 800]"
2162,https://storage.yandexcloud.net/garbage-images/DJI_0049-1375.jpg,"[0, 800, 0, 800]"
2162,https://storage.yandexcloud.net/garbage-images/DJI_0049-1375.jpg,"[800, 1600, 0, 800]"
2162,https://storage.yandexcloud.net/garbage-images/DJI_0049-1375.jpg,"[1600, 2400, 0, 800]"
2163,https://storage.yandexcloud.net/garbage-images/DJI_0102-450.jpg,"[0, 800, 0, 800]"
2163,https://storage.yandexcloud.net/garbage-images/DJI_0102-450.jpg,"[800, 1600, 0, 800]"
2163,https://storage.yandexcloud.net/garbage-images/DJI_0102-450.jpg,"[1600, 2400, 0, 800]"
2164,https://storage.yandexcloud.net/garbage-images/DJI_0060-1400.jpg,"[800, 1600, 0, 800]"
2164,https://storage.yandexcloud.net/garbage-images/DJI_0060-1400.jpg,"[1600, 2400, 0, 800]"
2166,https://storage.yandexcloud.net/garbage-images/DJI_0034-1625.jpg,"[800, 1600, 0, 800]"
2166,https://storage.yandexcloud.net/garbage-images/DJI_0034-1625.jpg,"[1600, 2400, 0, 800]"
2167,https://storage.yandexcloud.net/garbage-images/DJI_0034-5325.jpg,"[0, 800, 0, 800]"
2167,https://storage.yandexcloud.net/garbage-images/DJI_0034-5325.jpg,"[800, 1600, 0, 800]"
2167,https://storage.yandexcloud.net/garbage-images/DJI_0034-5325.jpg,"[1600, 2400, 0, 800]"
2169,https://storage.yandexcloud.net/garbage-images/DJI_0013-825.jpg,"[0, 800, 0, 800]"
2169,https://storage.yandexcloud.net/garbage-images/DJI_0013-825.jpg,"[0, 800, 800, 1600]"
2169,https://storage.yandexcloud.net/garbage-images/DJI_0013-825.jpg,"[800, 1600, 0, 800]"
2169,https://storage.yandexcloud.net/garbage-images/DJI_0013-825.jpg,"[800, 1600, 800, 1600]"
2169,https://storage.yandexcloud.net/garbage-images/DJI_0013-825.jpg,"[1600, 2400, 0, 800]"
2169,https://storage.yandexcloud.net/garbage-images/DJI_0013-825.jpg,"[2400, 3200, 0, 800]"
2169,https://storage.yandexcloud.net/garbage-images/DJI_0013-825.jpg,"[2400, 3200, 800, 1600]"
2170,https://storage.yandexcloud.net/garbage-images/DJI_0037-275.jpg,"[0, 800, 0, 800]"
2170,https://storage.yandexcloud.net/garbage-images/DJI_0037-275.jpg,"[800, 1600, 0, 800]"
2174,https://storage.yandexcloud.net/garbage-images/DJI_0080-1575.jpg,"[0, 800, 0, 800]"
2174,https://storage.yandexcloud.net/garbage-images/DJI_0080-1575.jpg,"[1600, 2400, 0, 800]"
2175,https://storage.yandexcloud.net/garbage-images/DJI_0097-1375.jpg,"[0, 800, 0, 800]"
2175,https://storage.yandexcloud.net/garbage-images/DJI_0097-1375.jpg,"[800, 1600, 0, 800]"
2175,https://storage.yandexcloud.net/garbage-images/DJI_0097-1375.jpg,"[1600, 2400, 0, 800]"
2176,https://storage.yandexcloud.net/garbage-images/DJI_0089-2025.jpg,"[0, 800, 0, 800]"
2176,https://storage.yandexcloud.net/garbage-images/DJI_0089-2025.jpg,"[800, 1600, 0, 800]"
2176,https://storage.yandexcloud.net/garbage-images/DJI_0089-2025.jpg,"[1600, 2400, 0, 800]"
2177,https://storage.yandexcloud.net/garbage-images/DJI_0008-2175.jpg,"[0, 800, 0, 800]"
2177,https://storage.yandexcloud.net/garbage-images/DJI_0008-2175.jpg,"[800, 1600, 0, 800]"
2177,https://storage.yandexcloud.net/garbage-images/DJI_0008-2175.jpg,"[1600, 2400, 0, 800]"
2178,https://storage.yandexcloud.net/garbage-images/DJI_0042-2250.jpg,"[0, 800, 0, 800]"
2178,https://storage.yandexcloud.net/garbage-images/DJI_0042-2250.jpg,"[800, 1600, 0, 800]"
2178,https://storage.yandexcloud.net/garbage-images/DJI_0042-2250.jpg,"[1600, 2400, 0, 800]"
2179,https://storage.yandexcloud.net/garbage-images/DJI_0018-725.jpg,"[0, 800, 0, 800]"
2179,https://storage.yandexcloud.net/garbage-images/DJI_0018-725.jpg,"[800, 1600, 0, 800]"
2179,https://storage.yandexcloud.net/garbage-images/DJI_0018-725.jpg,"[1600, 2400, 0, 800]"
2180,https://storage.yandexcloud.net/garbage-images/DJI_0024-3925.jpg,"[0, 800, 0, 800]"
2180,https://storage.yandexcloud.net/garbage-images/DJI_0024-3925.jpg,"[800, 1600, 0, 800]"
2180,https://storage.yandexcloud.net/garbage-images/DJI_0024-3925.jpg,"[1600, 2400, 0, 800]"
2181,https://storage.yandexcloud.net/garbage-images/DJI_0034-4350.jpg,"[800, 1600, 0, 800]"
2181,https://storage.yandexcloud.net/garbage-images/DJI_0034-4350.jpg,"[1600, 2400, 0, 800]"
2182,https://storage.yandexcloud.net/garbage-images/DJI_0097-525.jpg,"[800, 1600, 0, 800]"
2182,https://storage.yandexcloud.net/garbage-images/DJI_0097-525.jpg,"[1600, 2400, 0, 800]"
2184,https://storage.yandexcloud.net/garbage-images/DJI_0089-2025.jpg,"[0, 800, 0, 800]"
2184,https://storage.yandexcloud.net/garbage-images/DJI_0089-2025.jpg,"[800, 1600, 0, 800]"
2184,https://storage.yandexcloud.net/garbage-images/DJI_0089-2025.jpg,"[1600, 2400, 0, 800]"
2185,https://storage.yandexcloud.net/garbage-images/DJI_0008-2175.jpg,"[0, 800, 0, 800]"
2185,https://storage.yandexcloud.net/garbage-images/DJI_0008-2175.jpg,"[800, 1600, 0, 800]"
2185,https://storage.yandexcloud.net/garbage-images/DJI_0008-2175.jpg,"[1600, 2400, 0, 800]"
2187,https://storage.yandexcloud.net/garbage-images/DJI_0018-725.jpg,"[0, 800, 0, 800]"
2187,https://storage.yandexcloud.net/garbage-images/DJI_0018-725.jpg,"[800, 1600, 0, 800]"
2187,https://storage.yandexcloud.net/garbage-images/DJI_0018-725.jpg,"[1600, 2400, 0, 800]"
2188,https://storage.yandexcloud.net/garbage-images/DJI_0024-3925.jpg,"[0, 800, 0, 800]"
2188,https://storage.yandexcloud.net/garbage-images/DJI_0024-3925.jpg,"[800, 1600, 0, 800]"
2188,https://storage.yandexcloud.net/garbage-images/DJI_0024-3925.jpg,"[1600, 2400, 0, 800]"
2190,https://storage.yandexcloud.net/garbage-images/DJI_0097-525.jpg,"[800, 1600, 0, 800]"
2190,https://storage.yandexcloud.net/garbage-images/DJI_0097-525.jpg,"[1600, 2400, 0, 800]"
2192,https://storage.yandexcloud.net/garbage-images/DJI_0034-5700.jpg,"[0, 800, 0, 800]"
2192,https://storage.yandexcloud.net/garbage-images/DJI_0034-5700.jpg,"[800, 1600, 0, 800]"
2192,https://storage.yandexcloud.net/garbage-images/DJI_0034-5700.jpg,"[1600, 2400, 0, 800]"
2193,https://storage.yandexcloud.net/garbage-images/DJI_0042-1100.jpg,"[0, 800, 0, 800]"
2193,https://storage.yandexcloud.net/garbage-images/DJI_0042-1100.jpg,"[800, 1600, 0, 800]"
2193,https://storage.yandexcloud.net/garbage-images/DJI_0042-1100.jpg,"[1600, 2400, 0, 800]"
2194,https://storage.yandexcloud.net/garbage-images/DJI_0022-400.jpg,"[0, 800, 0, 800]"
2194,https://storage.yandexcloud.net/garbage-images/DJI_0022-400.jpg,"[800, 1600, 0, 800]"
2194,https://storage.yandexcloud.net/garbage-images/DJI_0022-400.jpg,"[1600, 2400, 0, 800]"
2195,https://storage.yandexcloud.net/garbage-images/DJI_0008-1225.jpg,"[800, 1600, 0, 800]"
2195,https://storage.yandexcloud.net/garbage-images/DJI_0008-1225.jpg,"[1600, 2400, 0, 800]"
2196,https://storage.yandexcloud.net/garbage-images/DJI_0089-1375.jpg,"[0, 800, 0, 800]"
2196,https://storage.yandexcloud.net/garbage-images/DJI_0089-1375.jpg,"[800, 1600, 0, 800]"
2197,https://storage.yandexcloud.net/garbage-images/DJI_0037-1350.jpg,"[800, 1600, 0, 800]"
2197,https://storage.yandexcloud.net/garbage-images/DJI_0037-1350.jpg,"[1600, 2400, 0, 800]"
2198,https://storage.yandexcloud.net/garbage-images/DJI_0102-975.jpg,"[800, 1600, 0, 800]"
2198,https://storage.yandexcloud.net/garbage-images/DJI_0102-975.jpg,"[1600, 2400, 0, 800]"
2199,https://storage.yandexcloud.net/garbage-images/DJI_0071-2650.jpg,"[0, 800, 0, 800]"
2199,https://storage.yandexcloud.net/garbage-images/DJI_0071-2650.jpg,"[800, 1600, 0, 800]"
2200,https://storage.yandexcloud.net/garbage-images/DJI_0075-825.jpg,"[0, 800, 0, 800]"
2200,https://storage.yandexcloud.net/garbage-images/DJI_0075-825.jpg,"[1600, 2400, 0, 800]"
2203,https://storage.yandexcloud.net/garbage-images/DJI_0089-50.jpg,"[0, 800, 0, 800]"
2203,https://storage.yandexcloud.net/garbage-images/DJI_0089-50.jpg,"[1600, 2400, 0, 800]"
2204,https://storage.yandexcloud.net/garbage-images/DJI_0024-2025.jpg,"[0, 800, 0, 800]"
2204,https://storage.yandexcloud.net/garbage-images/DJI_0024-2025.jpg,"[1600, 2400, 0, 800]"
2205,https://storage.yandexcloud.net/garbage-images/DJI_0049-475.jpg,"[800, 1600, 0, 800]"
2205,https://storage.yandexcloud.net/garbage-images/DJI_0049-475.jpg,"[1600, 2400, 0, 800]"
2207,https://storage.yandexcloud.net/garbage-images/DJI_0034-625.jpg,"[800, 1600, 0, 800]"
2207,https://storage.yandexcloud.net/garbage-images/DJI_0034-625.jpg,"[1600, 2400, 0, 800]"
2208,https://storage.yandexcloud.net/garbage-images/DJI_0024-3475.jpg,"[0, 800, 0, 800]"
2208,https://storage.yandexcloud.net/garbage-images/DJI_0024-3475.jpg,"[1600, 2400, 0, 800]"
2212,https://storage.yandexcloud.net/garbage-images/DJI_0102-2175.jpg,"[0, 800, 0, 800]"
2212,https://storage.yandexcloud.net/garbage-images/DJI_0102-2175.jpg,"[1600, 2400, 0, 800]"
2214,https://storage.yandexcloud.net/garbage-images/DJI_0024-2675.jpg,"[0, 800, 0, 800]"
2214,https://storage.yandexcloud.net/garbage-images/DJI_0024-2675.jpg,"[800, 1600, 0, 800]"
2214,https://storage.yandexcloud.net/garbage-images/DJI_0024-2675.jpg,"[1600, 2400, 0, 800]"
2215,https://storage.yandexcloud.net/garbage-images/DJI_0102-1450.jpg,"[0, 800, 0, 800]"
2215,https://storage.yandexcloud.net/garbage-images/DJI_0102-1450.jpg,"[1600, 2400, 0, 800]"
2221,https://storage.yandexcloud.net/garbage-images/DJI_0097-1225.jpg,"[0, 800, 0, 800]"
2221,https://storage.yandexcloud.net/garbage-images/DJI_0097-1225.jpg,"[800, 1600, 0, 800]"
2221,https://storage.yandexcloud.net/garbage-images/DJI_0097-1225.jpg,"[1600, 2400, 0, 800]"
2222,https://storage.yandexcloud.net/garbage-images/DJI_0080-1425.jpg,"[0, 800, 0, 800]"
2222,https://storage.yandexcloud.net/garbage-images/DJI_0080-1425.jpg,"[1600, 2400, 0, 800]"
2223,https://storage.yandexcloud.net/garbage-images/DJI_0037-325.jpg,"[0, 800, 0, 800]"
2223,https://storage.yandexcloud.net/garbage-images/DJI_0037-325.jpg,"[1600, 2400, 0, 800]"
2224,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"[0, 800, 0, 800]"
2224,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"[800, 1600, 0, 800]"
2224,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"[800, 1600, 800, 1600]"
2224,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"[1600, 2400, 0, 800]"
2224,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"[1600, 2400, 800, 1600]"
2224,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"[2400, 3200, 0, 800]"
2224,https://storage.yandexcloud.net/garbage-images/DJI_0013-975.jpg,"[2400, 3200, 800, 1600]"
2227,https://storage.yandexcloud.net/garbage-images/DJI_0024-2425.jpg,"[0, 800, 0, 800]"
2227,https://storage.yandexcloud.net/garbage-images/DJI_0024-2425.jpg,"[800, 1600, 0, 800]"
2228,https://storage.yandexcloud.net/garbage-images/DJI_0064-950.jpg,"[0, 800, 0, 800]"
2228,https://storage.yandexcloud.net/garbage-images/DJI_0064-950.jpg,"[1600, 2400, 0, 800]"
2229,https://storage.yandexcloud.net/garbage-images/DJI_0102-1600.jpg,"[0, 800, 0, 800]"
2229,https://storage.yandexcloud.net/garbage-images/DJI_0102-1600.jpg,"[800, 1600, 0, 800]"
2229,https://storage.yandexcloud.net/garbage-images/DJI_0102-1600.jpg,"[1600, 2400, 0, 800]"
2230,https://storage.yandexcloud.net/garbage-images/DJI_0024-2100.jpg,"[0, 800, 0, 800]"
2230,https://storage.yandexcloud.net/garbage-images/DJI_0024-2100.jpg,"[800, 1600, 0, 800]"
2230,https://storage.yandexcloud.net/garbage-images/DJI_0024-2100.jpg,"[1600, 2400, 0, 800]"
2231,https://storage.yandexcloud.net/garbage-images/DJI_0049-550.jpg,"[800, 1600, 0, 800]"
2231,https://storage.yandexcloud.net/garbage-images/DJI_0049-550.jpg,"[1600, 2400, 0, 800]"
2234,https://storage.yandexcloud.net/garbage-images/DJI_0075-900.jpg,"[0, 800, 0, 800]"
2234,https://storage.yandexcloud.net/garbage-images/DJI_0075-900.jpg,"[800, 1600, 0, 800]"
2234,https://storage.yandexcloud.net/garbage-images/DJI_0075-900.jpg,"[1600, 2400, 0, 800]"
2236,https://storage.yandexcloud.net/garbage-images/DJI_0024-3550.jpg,"[0, 800, 0, 800]"
2236,https://storage.yandexcloud.net/garbage-images/DJI_0024-3550.jpg,"[1600, 2400, 0, 800]"
2237,https://storage.yandexcloud.net/garbage-images/DJI_0034-700.jpg,"[800, 1600, 0, 800]"
2237,https://storage.yandexcloud.net/garbage-images/DJI_0034-700.jpg,"[1600, 2400, 0, 800]"
2238,https://storage.yandexcloud.net/garbage-images/DJI_0034-4100.jpg,"[800, 1600, 0, 800]"
2238,https://storage.yandexcloud.net/garbage-images/DJI_0034-4100.jpg,"[1600, 2400, 0, 800]"
2239,https://storage.yandexcloud.net/garbage-images/DJI_0097-775.jpg,"[800, 1600, 0, 800]"
2239,https://storage.yandexcloud.net/garbage-images/DJI_0097-775.jpg,"[1600, 2400, 0, 800]"
2240,https://storage.yandexcloud.net/garbage-images/DJI_0102-500.jpg,"[0, 800, 0, 800]"
2240,https://storage.yandexcloud.net/garbage-images/DJI_0102-500.jpg,"[800, 1600, 0, 800]"
2240,https://storage.yandexcloud.net/garbage-images/DJI_0102-500.jpg,"[1600, 2400, 0, 800]"
2242,https://storage.yandexcloud.net/garbage-images/DJI_0083-1050.jpg,"[0, 800, 0, 800]"
2242,https://storage.yandexcloud.net/garbage-images/DJI_0083-1050.jpg,"[1600, 2400, 0, 800]"
2243,https://storage.yandexcloud.net/garbage-images/DJI_0083-250.jpg,"[0, 800, 0, 800]"
2243,https://storage.yandexcloud.net/garbage-images/DJI_0083-250.jpg,"[1600, 2400, 0, 800]"
2244,https://storage.yandexcloud.net/garbage-images/DJI_0102-2075.jpg,"[800, 1600, 0, 800]"
2244,https://storage.yandexcloud.net/garbage-images/DJI_0102-2075.jpg,"[1600, 2400, 0, 800]"
2245,https://storage.yandexcloud.net/garbage-images/DJI_0063-675.jpg,"[0, 800, 0, 800]"
2245,https://storage.yandexcloud.net/garbage-images/DJI_0063-675.jpg,"[800, 1600, 0, 800]"
2248,https://storage.yandexcloud.net/garbage-images/DJI_0102-925.jpg,"[800, 1600, 0, 800]"
2248,https://storage.yandexcloud.net/garbage-images/DJI_0102-925.jpg,"[1600, 2400, 0, 800]"
2252,https://storage.yandexcloud.net/garbage-images/DJI_0102-2525.jpg,"[0, 800, 0, 800]"
2252,https://storage.yandexcloud.net/garbage-images/DJI_0102-2525.jpg,"[800, 1600, 0, 800]"
2252,https://storage.yandexcloud.net/garbage-images/DJI_0102-2525.jpg,"[1600, 2400, 0, 800]"
2254,https://storage.yandexcloud.net/garbage-images/DJI_0017-200.jpg,"[0, 800, 0, 800]"
2254,https://storage.yandexcloud.net/garbage-images/DJI_0017-200.jpg,"[0, 800, 800, 1600]"
2254,https://storage.yandexcloud.net/garbage-images/DJI_0017-200.jpg,"[800, 1600, 0, 800]"
2254,https://storage.yandexcloud.net/garbage-images/DJI_0017-200.jpg,"[800, 1600, 800, 1600]"
2254,https://storage.yandexcloud.net/garbage-images/DJI_0017-200.jpg,"[1600, 2400, 0, 800]"
2254,https://storage.yandexcloud.net/garbage-images/DJI_0017-200.jpg,"[1600, 2400, 800, 1600]"
2254,https://storage.yandexcloud.net/garbage-images/DJI_0017-200.jpg,"[2400, 3200, 800, 1600]"
2255,https://storage.yandexcloud.net/garbage-images/DJI_0089-575.jpg,"[0, 800, 0, 800]"
2255,https://storage.yandexcloud.net/garbage-images/DJI_0089-575.jpg,"[1600, 2400, 0, 800]"
2256,https://storage.yandexcloud.net/garbage-images/DJI_0079-150.jpg,"[0, 800, 0, 800]"
2256,https://storage.yandexcloud.net/garbage-images/DJI_0079-150.jpg,"[800, 1600, 0, 800]"
2256,https://storage.yandexcloud.net/garbage-images/DJI_0079-150.jpg,"[1600, 2400, 0, 800]"
2257,https://storage.yandexcloud.net/garbage-images/DJI_0080-600.jpg,"[0, 800, 0, 800]"
2257,https://storage.yandexcloud.net/garbage-images/DJI_0080-600.jpg,"[800, 1600, 0, 800]"
2258,https://storage.yandexcloud.net/garbage-images/DJI_0071-750.jpg,"[0, 800, 0, 800]"
2258,https://storage.yandexcloud.net/garbage-images/DJI_0071-750.jpg,"[800, 1600, 0, 800]"
2259,https://storage.yandexcloud.net/garbage-images/DJI_0060-225.jpg,"[0, 800, 0, 800]"
2259,https://storage.yandexcloud.net/garbage-images/DJI_0060-225.jpg,"[800, 1600, 0, 800]"
2259,https://storage.yandexcloud.net/garbage-images/DJI_0060-225.jpg,"[1600, 2400, 0, 800]"
2260,https://storage.yandexcloud.net/garbage-images/DJI_0008-1450.jpg,"[0, 800, 0, 800]"
2260,https://storage.yandexcloud.net/garbage-images/DJI_0008-1450.jpg,"[1600, 2400, 0, 800]"
2262,https://storage.yandexcloud.net/garbage-images/DJI_0022-275.jpg,"[800, 1600, 0, 800]"
2262,https://storage.yandexcloud.net/garbage-images/DJI_0022-275.jpg,"[1600, 2400, 0, 800]"
2266,https://storage.yandexcloud.net/garbage-images/DJI_0083-850.jpg,"[0, 800, 0, 800]"
2266,https://storage.yandexcloud.net/garbage-images/DJI_0083-850.jpg,"[1600, 2400, 0, 800]"
2268,https://storage.yandexcloud.net/garbage-images/DJI_0024-350.jpg,"[800, 1600, 0, 800]"
2268,https://storage.yandexcloud.net/garbage-images/DJI_0024-350.jpg,"[1600, 2400, 0, 800]"
2271,https://storage.yandexcloud.net/garbage-images/DJI_0034-2125.jpg,"[0, 800, 0, 800]"
2271,https://storage.yandexcloud.net/garbage-images/DJI_0034-2125.jpg,"[800, 1600, 0, 800]"
2271,https://storage.yandexcloud.net/garbage-images/DJI_0034-2125.jpg,"[1600, 2400, 0, 800]"
2272,https://storage.yandexcloud.net/garbage-images/DJI_0060-1950.jpg,"[0, 800, 0, 800]"
2272,https://storage.yandexcloud.net/garbage-images/DJI_0060-1950.jpg,"[800, 1600, 0, 800]"
2274,https://storage.yandexcloud.net/garbage-images/DJI_0102-900.jpg,"[800, 1600, 0, 800]"
2274,https://storage.yandexcloud.net/garbage-images/DJI_0102-900.jpg,"[1600, 2400, 0, 800]"
2276,https://storage.yandexcloud.net/garbage-images/DJI_0089-1300.jpg,"[0, 800, 0, 800]"
2276,https://storage.yandexcloud.net/garbage-images/DJI_0089-1300.jpg,"[1600, 2400, 0, 800]"
2277,https://storage.yandexcloud.net/garbage-images/DJI_0008-1250.jpg,"[800, 1600, 0, 800]"
2277,https://storage.yandexcloud.net/garbage-images/DJI_0008-1250.jpg,"[1600, 2400, 0, 800]"
2279,https://storage.yandexcloud.net/garbage-images/DJI_0042-1175.jpg,"[800, 1600, 0, 800]"
2279,https://storage.yandexcloud.net/garbage-images/DJI_0042-1175.jpg,"[1600, 2400, 0, 800]"
2280,https://storage.yandexcloud.net/garbage-images/DJI_0080-1050.jpg,"[0, 800, 0, 800]"
2280,https://storage.yandexcloud.net/garbage-images/DJI_0080-1050.jpg,"[800, 1600, 0, 800]"
2280,https://storage.yandexcloud.net/garbage-images/DJI_0080-1050.jpg,"[1600, 2400, 0, 800]"
2281,https://storage.yandexcloud.net/garbage-images/DJI_0097-800.jpg,"[800, 1600, 0, 800]"
2281,https://storage.yandexcloud.net/garbage-images/DJI_0097-800.jpg,"[1600, 2400, 0, 800]"
2282,https://storage.yandexcloud.net/garbage-images/DJI_0042-300.jpg,"[0, 800, 0, 800]"
2282,https://storage.yandexcloud.net/garbage-images/DJI_0042-300.jpg,"[1600, 2400, 0, 800]"
2285,https://storage.yandexcloud.net/garbage-images/DJI_0024-3400.jpg,"[0, 800, 0, 800]"
2285,https://storage.yandexcloud.net/garbage-images/DJI_0024-3400.jpg,"[800, 1600, 0, 800]"
2285,https://storage.yandexcloud.net/garbage-images/DJI_0024-3400.jpg,"[1600, 2400, 0, 800]"
2286,https://storage.yandexcloud.net/garbage-images/DJI_0102-1275.jpg,"[0, 800, 0, 800]"
2286,https://storage.yandexcloud.net/garbage-images/DJI_0102-1275.jpg,"[1600, 2400, 0, 800]"
2287,https://storage.yandexcloud.net/garbage-images/DJI_0049-400.jpg,"[800, 1600, 0, 800]"
2287,https://storage.yandexcloud.net/garbage-images/DJI_0049-400.jpg,"[1600, 2400, 0, 800]"
2288,https://storage.yandexcloud.net/garbage-images/DJI_0024-1325.jpg,"[0, 800, 0, 800]"
2288,https://storage.yandexcloud.net/garbage-images/DJI_0024-1325.jpg,"[1600, 2400, 0, 800]"
2289,https://storage.yandexcloud.net/garbage-images/DJI_0060-1425.jpg,"[800, 1600, 0, 800]"
2289,https://storage.yandexcloud.net/garbage-images/DJI_0060-1425.jpg,"[1600, 2400, 0, 800]"
2290,https://storage.yandexcloud.net/garbage-images/DJI_0063-700.jpg,"[0, 800, 0, 800]"
2290,https://storage.yandexcloud.net/garbage-images/DJI_0063-700.jpg,"[800, 1600, 0, 800]"
2291,https://storage.yandexcloud.net/garbage-images/DJI_0102-475.jpg,"[0, 800, 0, 800]"
2291,https://storage.yandexcloud.net/garbage-images/DJI_0102-475.jpg,"[800, 1600, 0, 800]"
2291,https://storage.yandexcloud.net/garbage-images/DJI_0102-475.jpg,"[1600, 2400, 0, 800]"
2292,https://storage.yandexcloud.net/garbage-images/DJI_0083-325.jpg,"[800, 1600, 0, 800]"
2292,https://storage.yandexcloud.net/garbage-images/DJI_0083-325.jpg,"[1600, 2400, 0, 800]"
2293,https://storage.yandexcloud.net/garbage-images/DJI_0083-1125.jpg,"[0, 800, 0, 800]"
2293,https://storage.yandexcloud.net/garbage-images/DJI_0083-1125.jpg,"[1600, 2400, 0, 800]"
2296,https://storage.yandexcloud.net/garbage-images/DJI_0024-4275.jpg,"[0, 800, 0, 800]"
2296,https://storage.yandexcloud.net/garbage-images/DJI_0024-4275.jpg,"[1600, 2400, 0, 800]"
2297,https://storage.yandexcloud.net/garbage-images/DJI_0017-625.jpg,"[0, 800, 0, 800]"
